Latitude,Longitude,Depth,Magnitude
18.8027,-65.2565,4,2.1
37.1429,-115.3393,0,0.2
63.2192,-151.3136,1.8,1
54.1869,-166.0956,11.1,1.6
64.4481,-154.0284,16.4,1.7
-31.5628,-71.5276,35,4.9
38.9344,-118.1534,2.9,0.5
38.1494,-118.2347,8.3,0.6
54.1744,-166.0592,12.9,1.2
35.6778333,-120.9888333,-0.41,0.87
46.5671667,-123.4381667,-0.22,1.66
37.322,-122.1001667,-0.32,1.29
33.1898333,-115.6441667,3.47,1.47
54.1116,-164.2641,56.8,2
38.8065,-122.8196667,2.88,0.51
37.4411667,-118.6391667,3.94,1.95
36.302,-89.4988333,7.36,1.61
35.9633,-116.7543,6.3,0.3
52.7785,-166.4747,42.98,4
37.5998333,-118.9468333,1.61,0.51
34.0525,-117.3543333,-0.3,0.96
36.8951667,-121.6168333,-0.11,1.45
33.1885,-115.6453333,3.11,1.43
35.8968333,-117.6806667,2.59,1.58
33.1921667,-115.6436667,3.18,1.87
33.6361667,-116.6948333,13.43,0.68
38.8021667,-122.8213333,3.5,0.44
57.8977,-154.9605,75.7,2
55.345,-158.5232,25.1,1.7
33.1876667,-115.6455,3.48,1.85
33.1861667,-115.6403333,3.3,1.96
33.1981667,-115.6463333,2.97,1.71
33.1928333,-115.6418333,2.98,2.33
33.1908333,-115.6421667,3.15,2.39
-16.4045,-71.5974,109.15,4.3
33.1885,-115.6295,3.74,1.17
38.7908333,-122.7566667,1.18,0.28
39.8573,-120.6358,13.5,0.5
54.633,-161.2883,25.3,1.6
37.5318333,-118.887,0.47,0.25
46.005,-112.4745,-2,1.5
60.0247,-140.0608,8.4,1.6
60.0918,-147.8622,11,1.8
19.504,-155.9133333,14.421,1.5
33.1856667,-115.6431667,3.94,1.58
33.1906667,-115.641,3.07,1.63
33.1916667,-115.6396667,3.19,1.25
18.8206,-64.4185,37,2.3
33.1895,-115.6435,3.45,2
33.5255,-116.4641667,8.47,0.47
47.4275,-70.0885,17.2,2.2
51.225,-178.9564,23.5,1.8
61.3192,-152.468,4.6,1.8
48.0573333,-123.5111667,-0.75,1.23
61.2973,-152.4703,2.5,1.3
19.545,-65.3275,25,2.3
33.1928333,-115.641,3.44,1.22
63.2852,-151.1169,1.4,1.1
33.188,-115.6416667,3.41,1.45
38.814,-122.823,2.36,0.54
39.26,-123.3995,1.15,1.44
-4.3475,138.5074,138.16,4.7
57.3423,-155.8065,9.9,1.6
47.1756667,-121.8886667,15.16,1.96
37.4606667,-118.798,6.44,0.72
33.5168333,-116.564,12.91,0.24
60.3382,-137.9019,15.3,1.2
60.1698,-147.2884,7.9,1.3
18.5439,145.541,207.62,7.7
58.07,-154.1855,72.3,1.5
39.2288,-119.7359,0.9,0.6
33.191,-115.6441667,3.62,1.79
60.0172,-147.9526,12.6,1.8
59.5902,-138.9988,15.1,2.5
45.749,-123.7011667,-0.3,1.21
18.909,-65.2468,14,2.8
59.7232,-153.1053,104.7,3.4
33.1883333,-115.6478333,3.36,1.51
33.1965,-115.6451667,3.89,1.25
18.5688,145.7449,196.65,4.7
60.2149,-153.2736,136,1.9
18.9428,145.3636,296.23,4.4
18.8766,145.4292,197,4.4
41.582,-121.6228333,1.24,1.35
18.5465,145.5361,205.72,4.3
18.6253,145.6483,204.01,4.9
61.6933,-148.8268,14.1,1.1
18.4651,145.6209,193.42,4.5
42.4448333,-111.5468333,0.18,1.47
19.5128,-65.3137,37,2.7
38.7996674,-122.7686691,3.7,1
61.1596,-147.4195,0,1.4
38.8115005,-122.8280029,1.34,1.1
45.6971667,-122.3186667,-0.73,1.34
38.8233333,-122.8441667,2.11,0.35
57.014,-155.2176,2.4,1.8
-3.2799,150.0996,29.9,4.5
18.4999,145.6437,187.44,4.5
38.8255005,-122.8460007,1.65,0.56
59.6493,-147.5332,9.1,1.5
38.8396683,-122.8335037,1.59,0.74
38.839,-122.8306667,2,1.93
38.8390007,-122.831665,1.23,0.81
38.839,-122.829,1.63,1.61
-20.7929,169.9542,132.31,5.2
37.6406667,-118.911,5.33,0.48
37.6396667,-118.9051667,5.83,0.36
36.799,-121.046,0.44,1.49
52.7809,-166.6797,10,2.1
33.6798333,-116.731,15.27,0.56
63.501,-151.2846,12.9,1
38.6644,-118.8152,7.2,1.3
36.4756667,-89.5288333,8.69,1.94
51.3639,-176.2909,22,1.2
-26.1033,-177.3974,163.57,4.4
47.9563333,-114.8893333,0.54,0.83
64.9886,-147.3234,0,1.7
36.4487,70.5869,206.5,4.1
-14.4596,167.819,160.84,4.6
33.4671667,-116.4701667,8.69,0.41
33.7091667,-116.7168333,17.91,0.57
55.6019,-154.2593,39.5,2.2
18.6756,-67.5542,4,2.9
33.9388333,-116.9218333,9.87,1.02
33.191,-115.6453333,3.82,1.42
33.1885,-115.649,3.42,1.67
18.0708,-66.0514,25,1.4
37.5991667,-118.9986667,0.59,0.75
37.6383333,-118.9118333,4.92,0.35
66.4037,-142.4666,14.9,1.6
37.5903333,-118.9963333,1.94,0.33
64.944,-152.4281,16.8,1.1
61.0409,-148.3908,0,1.5
51.577,-175.0529,33.4,2
41.8573,-119.6485,8.6,0.6
37.5318333,-118.887,1.44,1.18
40.0217,-119.5596,12.9,0.7
38.7891655,-122.7740021,-0.52,0.88
38.6469,-118.7916,7.1,0.8
62.1883,-148.088,25,1.9
60.3183,-143.1225,0.5,1.5
37.0268333,-121.1916667,1.96,1.78
33.7495,-117.4971667,4.58,1.51
37.5936667,-118.8461667,7.27,0.54
62.4988,-151.5468,91,1.5
39.8576667,-123.5091667,6.17,2.57
60.3108,-143.1361,1.3,1.1
37.127,-115.327,11.4,0.6
60.1675,-141.3445,0,1.4
36.2653,-115.2031,13.3,0.1
-4.5256,144.2552,101.71,4.4
36.267,-89.4713333,6.93,1.78
37.0255,-121.1908333,1.07,1.19
63.2146,-151.3176,3.5,1.2
59.7493,-138.1269,16.2,1.7
37.033,-121.1905,2.24,0.68
51.8957,-174.3648,42.48,2.8
61.587,-141.3229,10,0.8
55.7146,161.7466,99.16,4.1
40.2318,-120.3283,9.4,1
40.4115,-121.455,6.85,0.25
33.2515,-116.4091667,3.58,1.6
53.3349,-165.952,30.71,2.9
18.4129,145.4834,224.79,4.2
19.3706667,-155.2831667,2.632,1.15
61.3893,-146.7696,28.2,1.1
18.5487,145.7175,190.16,4.4
40.6654,-119.4685,9,1.2
42.8936,142.098,142.2,4.3
40.4033333,-121.4633333,7.31,0.55
40.4046667,-121.4653333,7.08,0.49
40.4103333,-121.4613333,6.93,0.87
40.3955,-121.4723333,7.22,1.49
19.039,146.0543,183.93,4.2
40.6879,-119.4573,11.5,1.9
40.408,-121.4595,7.15,1.4
38.828,-122.7921667,1.36,0.22
14.053,-91.4117,62.37,4.4
40.4063333,-121.4643333,7.01,0.39
40.4043333,-121.4613333,7.28,1.98
40.4003333,-121.4613333,8.4,0.65
37.2887,-117.6285,3.7,0.5
40.4066667,-121.4663333,7.18,0.54
40.4101667,-121.4593333,7.56,0.3
40.4056667,-121.4643333,7.17,0.54
40.421,-121.4475,6.97,0.75
40.4,-121.4578333,8.1,0.44
40.4048333,-121.4641667,6.87,1.25
53.9754,-163.3774,40.9,2.7
18.377,-64.9229,34,1.5
34.5495,-118.8323333,1.24,1.28
48.2635,-114.2628333,5.34,0.81
34.2186667,-118.7828333,12.67,1.55
59.7664,-153.0736,105.8,1.7
40.4066667,-121.4561667,8.32,2.24
40.4033333,-121.4635,6.95,1.26
40.4013333,-121.474,5.62,2.22
40.4013333,-121.4618333,7.32,2.23
59.736,-153.1338,101.4,1.5
40.4048333,-121.466,6.92,0.81
40.4058333,-121.4563333,7.57,1.4
40.4015,-121.4568333,8.39,0.27
40.4393333,-121.3775,4.95,0.19
40.4056667,-121.4651667,7.32,1.82
40.405,-121.4528333,8.62,1.38
40.4165,-121.4381667,7.3,0.58
40.4046667,-121.4651667,7.39,0.34
40.4205,-121.443,6.23,0.43
40.4045,-121.4571667,8.82,0.62
40.406,-121.4625,7.74,2.38
40.4043333,-121.4558333,8.64,0.54
40.4051667,-121.4563333,8.61,0.68
40.4123333,-121.451,6.93,0.6
40.4071667,-121.4651667,7.2,0.39
40.4023333,-121.4561667,8.47,0.6
40.4043333,-121.4628333,7.17,1.26
40.4091667,-121.4628333,7.53,0.59
40.4058333,-121.4736667,5.58,0.83
63.0277,-149.7004,80,1.1
40.4081667,-121.4628333,7.32,0.36
40.4108333,-121.4571667,7.05,0.26
43.0151667,-111.25,1.91,1.27
33.538,-116.6971667,4.45,0.62
60.7573,-149.654,31.2,1.5
40.4081667,-121.4648333,7.35,0.4
38.8429,-118.3397,4,1.2
33.5368333,-116.6956667,5.24,0.82
36.2471,-97.6088,2.92,2.8
40.407,-121.4543333,9.26,0.43
52.0872,-178.5881,163.6,2.3
38.8583,-118.3557,15.2,0.1
40.4056667,-121.4645,7.03,1.11
35.868,140.6708,23.73,4.3
60.6197,-151.8273,76.2,1.4
37.5313333,-118.8883333,-0.67,0.7
19.0818,-64.7686,8,2.2
40.4065,-121.4626667,7,0.35
40.395,-121.4565,8.09,0.9
33.9441667,-116.8475,7.43,0.33
40.4085,-121.4603333,6.9,0.6
47.5823333,-122.8196667,22.71,0.55
32.1845,-115.2231667,18.76,2.31
63.201,-150.3519,119.9,1.2
40.399,-121.4616667,8.14,0.93
61.2572,-151.3553,72.4,2.4
38.3723,-118.3555,3.8,0.1
58.7883,-154.57,113.7,2.6
61.6241,-150.0134,54.6,0.9
47.2858333,-122.2896667,18.3,1.32
35.2698333,-118.9393333,20.37,1.67
37.6361667,-118.8798333,6.26,0.26
37.6365,-118.8863333,5.86,1.37
38.7248,-119.8303,10.6,1.1
18.2294,-64.9254,29,1.8
38.8066673,-122.8233337,1.77,0.79
38.82,-122.81,2.09,1.29
38.2646,-118.7283,10.1,0.1
62.9928,-149.7272,79.1,1
38.831501,-122.856163,-0.73,0.9
45.402,-117.255,-0.98,2.2
18.8029,145.4697,204.31,4.5
19.4255,-155.613,3.052,1.23
38.8231659,-122.779335,0.24,0.53
38.7257,-119.8243,11,1
62.364,-151.2215,10.2,1.5
55.6338,-161.1083,90.1,1.9
40.4006667,-121.4693333,6.49,0.54
32.7683333,-116.5793333,17.08,0.88
39.406,-119.9401,8.6,0.3
37.1994,-118.2198,14,0.2
37.529,-118.8866667,1.11,0.41
33.329,-116.2901667,8.2,0.57
59.6717,-152.4202,69.4,2.1
60.4578,-147.8239,5.1,1.4
54.2313,-160.34,18.65,2.7
20.9692,145.7756,10,4.4
18.5512,145.7425,206.79,4.2
60.7232,-147.4084,14.1,1.2
33.1921667,-115.6471667,2.6,1.19
52.625,-166.5368,36.67,2.7
61.2227,-146.9914,11.7,1.6
33.2493333,-116.3985,5.21,0.73
61.6537,-146.5984,27.9,0.9
59.6744,-151.763,64.2,1.5
29.068,94.6895,28.23,4.1
40.4085,-121.4616667,6.92,0.35
18.7994,-67.3115,15,2.7
58.4268,-137.0841,3.2,2
18.5938,145.6535,226.48,4.3
18.6842,145.5002,166.11,4.5
47.5166667,-122.7708333,16.7,1.68
33.978,-117.7558333,11.28,1.7
57.1368,-154.0759,53.2,1.5
60.4214,-147.7431,9.7,1.1
38.0786667,-122.1698333,9.44,2.68
20.8197,-155.7173,5.253,3.4
36.1658333,-89.3961667,7.42,1.91
34.0925,-117.272,13.66,0.62
18.8239,-65.5254,45,2.9
-6.9486,155.7949,55.48,5.7
37.593,-118.9336667,1.1,1.25
38.4873,-118.3769,2.5,0.2
-6.9625,155.7534,80.37,4.9
64.6293,-148.3569,-0.4,0.8
14.2236,-91.6436,64.39,4.8
52.7661,-166.7707,4.1,2.1
51.4149,-179.0627,55.7,1.8
33.6285,-116.6953333,12.27,0.38
38.8238335,-122.7965012,1.74,0.89
40.7346,-116.173,15.7,2.3
38.8395,-122.8365,2.19,1.31
60.3762,-151.536,0.6,1.1
33.6258333,-116.6641667,11.83,0.67
-6.2391,130.3128,151.01,4.9
44.7366667,-110.7773333,2.32,0.2
59.4787,-135.9748,5.1,1
-27.8679,-176.0582,10,5
63.2134,-150.5278,123.8,2
61.0796,-152.4757,128.6,1.6
37.4578333,-118.8411667,4.71,1.4
63.0876,-151.4417,3.4,1.7
37.5795,-118.8623333,5.65,0.68
36.2666667,-120.8403333,8.1,1.65
38.6473,-118.8007,9.1,0.6
40.4075,-121.4756667,4.33,0.53
61.9587,-148.7586,33.3,1
-5.7635,152.1633,48.05,4.7
35.9226667,-120.4706667,4.18,0.34
33.9381667,-116.8256667,2.62,0.44
69.1248,-144.7244,2.4,1.2
35.6835,-121.1273333,5.87,0.79
38.7861667,-122.743,1.5,1.4
54.8032,-161.7226,73.8,1.8
38.7858333,-122.7426667,1.65,1.24
53.2828,-169.1466,181.3,2.8
38.7448333,-122.715,1.09,1.08
38.7451667,-122.7158333,1.57,3.37
38.7538333,-122.7045,0.72,1.97
38.7571667,-122.708,0.82,2.02
38.7598343,-122.7183304,5.39,0.79
38.7548333,-122.6995,1.15,1.02
38.7558333,-122.7235,1.63,1.1
33.196,-116.6825,11.85,3.19
38.7471667,-122.718,1.75,0.88
35.1165,22.6703,10.9,5.2
37.6406667,-118.9273333,5.15,0.35
38.947,-123.2743333,-0.58,1.54
43.8998333,-111.0905,11.53,1.69
38.7506667,-122.718,1.45,1.56
38.4717,-118.3724,7.7,1.2
42.2231,142.9524,68.41,4.3
34.2195,-118.7893333,14.08,1.89
52.7821,-166.8001,1.5,3.3
64.7706,-149.1207,16.7,0.7
17.7695,-67.5,18,2.5
37.1038333,-121.0883333,3.67,0.72
38.7753334,-122.7026672,0.81,1.06
46.834,-121.6996667,-2.33,0.65
63.4217,-150.1358,150.5,1.2
40.1182,-119.6922,20.5,0.1
33.493,-116.5235,8.04,0.7
53.303,-167.3817,131.2,2.7
61.63,-151.1163,67.7,1.6
51.5648,16.184,13.53,4.2
60.4458,-147.389,2.7,2
38.7426667,-122.6946667,1.64,0.97
61.7971,-149.762,39.8,1.3
38.7668343,-122.7423325,1.69,0.83
63.9224,-154.3509,3.1,1.2
33.9461667,-116.833,7.78,0.85
19.5665,-155.1401667,13.284,1.64
51.7515,-178.4997,16.9,1.3
38.8168333,-122.8188333,2.89,1.25
-7.4679,68.4318,10,4.4
62.2132,-145.6229,22.5,0.9
37.658,-118.923,1.12,0.15
44.94,7.21,11,4.2
8.2078,126.2327,142.08,4.2
38.7753333,-122.7533333,0.83,0.23
34.1358333,-117.4646667,11.59,0.83
39.8535,-123.5035,6.17,1.8
51.3814,-177.065,38.3,1.7
60.9166,-146.8476,21.5,0.8
51.2385,-177.9068,24.6,1.6
-23.7475,-179.951,534.48,4.5
46.8273333,-121.6963333,-0.18,0.54
63.9492,-148.8093,112.3,1.2
6.0322,126.3465,53.06,4.6
18.1809,-66.8564,17,2.6
59.9726,-153.5487,136.5,1.7
33.2665,-116.3301667,11.18,0.81
19.8023333,-155.3606667,20.972,3.24
62.9117,-151.2382,112.9,1.2
66.9748,-148.8893,6.2,0.9
38.7443333,-122.7146667,0.92,0.67
46.3245,-122.2226667,2.03,0.84
52.0812,-173.8818,25.1,2
53.8769,-163.2166,40.6,2.3
39.5248333,-122.8935,5.47,1.45
18.7597,145.8903,206.15,4
37.2967,-117.7297,6.5,0.4
26.0421,129.2523,21.7,4.3
19.4055,-155.2781667,1.108,1.91
65.2157,-148.2246,14.3,0.8
59.2354,-137.2304,14,1.8
37.531,-118.8853333,1.09,1.35
18.5932,145.6474,208.38,4.9
34.309,-117.0126667,1.42,1.21
34.311,-117.0095,5.85,0.87
19.4134998,-155.2788391,11.27,1.93
38.8123333,-122.8215,2.35,0.68
37.5555,-118.8463333,4.62,0.34
1.9921,96.7284,27.69,5
37.5453333,-118.8821667,-0.42,0.23
34.2931667,-117.0035,2.48,1.22
53.391,-165.9275,23.7,2.2
41.558,-122.2201667,-1.45,0.87
66.5575,-147.2801,11.7,0.8
18.5756,145.8055,186.01,4.3
36.9365,-121.4183333,5.76,0.54
18.6072,-64.657,11,1.8
18.2593,-66.1386,19,2.2
64.9796,-147.3448,0.5,1.2
18.2901,-67.2356,6,2
33.4518333,-116.4618333,8.86,1.58
53.1525,-161.3268,10,3.7
60.4981,-143.0907,4,0.9
60.4916,-143.1315,5.5,0.5
59.9338,-152.8029,99.7,1.8
33.7846667,-115.6488333,3.05,1.9
40.8413333,-74.1771667,4.71,0.81
33.6311667,-116.7193333,12.42,1.89
60.0168,-139.2502,0,1.4
34.2901667,-116.9966667,6.56,1.08
18.2926,-68.6143,74.15,3.2
19.6662,-68.1904,47,3.2
60.1539,-141.4389,0,1.3
53.4541,-165.6122,34.6,2.3
38.8068333,-122.8253333,2.23,1.83
38.8123322,-122.8468323,4.07,0.56
-2.4471,138.495,3.93,5.2
33.099,-116.2928333,11.24,0.83
51.0726,-178.9462,33.9,2
60.505,-148.1879,11.7,1.5
33.9245,-116.0276667,1.08,0.8
60.3988,-144.6567,1.9,1
40.4093333,-121.4625,7.71,0.33
59.2936,-151.9308,58,1.5
40.4175,-121.45,6.17,0.23
61.7042,-149.816,50.1,1
19.5622,-65.2957,33,3.4
34.9318333,-119.017,7.04,2.67
40.4191667,-121.4618333,9.26,0.5
40.4091667,-121.4626667,7.01,0.26
40.4098333,-121.4635,7.55,0.42
35.7748333,-121.3976667,4.72,1.35
40.4068333,-121.4646667,6.84,1.24
35.9685,-120.5256667,6.16,0.26
40.3968333,-121.4761667,7.48,0.42
40.4108333,-121.4595,7.48,0.4
60.7586,-151.739,75.3,3.6
37.4133333,-119.0083333,1.87,1.73
54.0544,-164.3683,23.2,2
35.5758333,-83.9778333,15.43,2.22
40.4031667,-121.4721667,6.91,1.66
40.4105,-121.4625,7.6,0.03
59.9565,-136.8363,6,1.2
40.4123333,-121.4606667,7.41,1.1
40.3918333,-121.4741667,7.01,1.72
40.4055,-121.4671667,7.13,0.35
33.6881667,-116.7598333,18.29,0.56
46.4846667,-122.4196667,17.49,1.16
37.105,-121.134,-0.44,0.84
-29.9464,-13.8144,10,4.4
40.4118333,-121.4626667,7.49,0.47
37.4128333,-119.009,2.7,2.85
19.5657,-65.3131,34,3.2
38.8450012,-122.831337,1.6,0.95
40.402,-121.4726667,8.08,0.18
61.532,-150.9319,72.5,1.6
38.8185005,-122.8203354,2.8,0.94
37.277,-121.654,5.97,1.23
60.5145,-149.1256,9.7,1.3
62.2125,-145.6393,20.4,1.1
-7.9928,107.7934,54.2,4.4
37.0401667,-121.4846667,8.19,0.79
-21.764,-68.449,123.7,4
37.4593333,-118.843,4.46,1.15
59.9892,-151.8268,65.1,1.7
63.3239,-151.2065,14.2,0.7
36.5815,-121.1793333,4.39,2.14
38.3688,-118.3283,1.5,0.7
61.3615,-146.7737,19.7,2.3
-27.2824,-176.2253,34.17,4.4
33.95,-116.8043333,12.02,0.49
56.1195,-157.2091,10.7,1.9
-35.5036,53.3197,10,4.5
34.1503333,-118.3395,15.04,1.07
19.404,-155.6395,3.892,2.35
33.9396667,-117.6675,10.08,0.91
34.4993333,-120.4876667,9.44,1.14
38.252,-118.6889,8,1.6
18.5167,145.6248,197.9,4.4
37.3796667,-118.5251667,11.34,1.64
34.1783333,-117.549,11.06,0.5
51.4128,-179.1796,6.37,4.3
36.9998333,-121.4578333,8.01,1.29
38.8138351,-122.817337,1.34,0.54
38.6252,-119.3337,15,1.5
37.4603333,-118.8478333,3.38,0.73
65.2085,-150.0446,10.8,1
51.4476,-179.1688,23.6,1.9
54.7807,-160.5767,32.3,1.9
36.5835,-121.179,4.36,1.13
36.1735,-96.8148,5,2.5
33.6366667,-116.6871667,13.7,0.43
36.9945,-121.4516667,8.35,0.59
37.0401,-117.8803,4.4,0.3
68.6643,-146.0327,2.8,2.1
52.6695,-166.5297,15.5,2.1
38.7585,-122.7225,1.51,1.82
38.7531667,-122.7085,1.66,0.39
69.1613,-144.7409,3.2,1.2
59.9736,-152.5678,78.5,2.5
62.3872,-149.8868,54.3,1.6
40.4118333,-121.4565,7.27,0.41
33.0665,-115.5583333,10.76,1.85
59.9625,-152.1553,74.8,1.3
33.0551667,-115.583,10.77,2.02
45.49,-66.25,1,1.1
40.4095,-121.4603333,7.5,0.33
61.6546,-149.5861,19.9,1.5
36.9773,-117.5856,0,0.4
40.2741667,-123.8505,29.22,2.21
35.3851667,-84.4535,15.74,2.4
39.4343333,-123.2776667,9.44,1.47
51.1998,178.085,25.6,2.2
40.4103333,-121.4593333,7.61,0.37
62.7596,-150.6365,79,1.1
37.4555,-121.7728333,6.25,2.19
61.293,-150.1629,41.7,1.5
35.4878333,-118.2921667,2.76,1.95
33.598,-116.8155,8.62,1.18
24.1285,111.467,22.55,4.9
35.8263333,-117.5788333,8.67,0.59
51.5642,179.3458,69.3,2.1
-21.6264,-178.6404,552.91,4.4
37.3896,-117.0636,2.2,0.3
-59.6119,-26.3178,75.4,5
60.566,-151.3425,65.6,2.2
34.005,-118.3525,8.18,1.14
33.1906667,-115.9808333,8.33,1.04
38.7980003,-122.7713318,2.99,0.92
38.7784996,-122.7558365,0.76,0.89
-19.9161,-177.509,568.61,4.4
61.477,-140.6343,5.2,1.1
65.6269,-144.7407,6.3,1.5
38.4762,-118.377,3.3,0.2
59.469,-152.7015,77,2.8
-55.9389,-27.1666,57.96,4.2
-23.8527,-179.8836,510.15,4.9
52.0531,-175.8554,181.7,2
59.6661,-152.9532,93.4,2.4
5.338,127.1922,109.08,4.4
33.6035,-116.817,8.35,0.22
-6.7544,107.9482,180.24,4.2
59.7763,-153.0293,106.6,1.7
33.5005,-116.5311667,8.96,0.33
38.4562,-118.3687,7.4,1.5
34.3428333,-118.4885,6.19,1.16
59.7332,-152.9831,88.2,1.6
38.4051667,-122.2561667,6.74,2.54
59.7452,-153.1112,103.2,1.6
66.4279,-148.2038,15.1,0.9
34.1628333,-116.8076667,5.74,0.84
-56.255,-27.5494,98.16,5.9
37.3796667,-118.5248333,11.53,1.38
33.4231667,-117.0376667,14.33,0.64
44.756,-111.0175,5.16,0.39
61.0593,-152.393,108.6,1.8
60.6331,-146.8815,9.4,1.3
17.854,-66.6545,5,1.9
36.1673333,-120.1643333,10.32,2.17
63.2366,-149.1528,72,1.2
60.7557,-142.6586,0,1
38.8348333,-122.7906667,1.49,0.29
64.9744,-148.5246,10.3,0.2
33.4848333,-116.4898333,13.98,0.29
-26.2414,179.3729,504.34,4.5
51.8889,-173.9887,50.7,1.7
61.1249,-147.5462,0,1.6
33.5786667,-116.7133333,2.85,0.16
64.6384,-149.1953,16.2,0.6
63.272,-150.5954,110.4,1.2
-19.1824,111.7783,10,4.1
33.9065,-116.6936667,14.15,0.6
60.7645,-142.6305,0,0.9
18.7202,145.3089,205.76,4.2
59.626,-152.4247,74.3,1.5
37.446,-118.6021667,8.63,0.56
37.0503333,-122.3556667,8.1,1.73
-23.8542,82.5256,10,4.7
18.464,145.5897,203,4.3
33.5235,-116.5201667,12,0.4
60.4975,-143.132,5.7,0.5
37.0196667,-97.8001667,5.53,2.32
60.5899,-141.9535,4,0.6
58.2196,-154.7818,1.9,1.9
60.0501,-152.9982,103.3,1.5
58.1954,-154.7429,2,1.8
-10.0397,161.6513,72.24,4.3
44.1128333,-123.0371667,-0.34,1.7
61.3033,-152.4481,1,1.5
61.3921,-146.7422,19.2,1.4
62.8688,-150.5537,81.8,1.3
46.611,-122.1135,18,0.77
35.6828333,-121.1305,6.2,0.8
18.795,145.335,187.28,4.5
38.815,-122.8181667,2.43,0.53
60.1006,-141.341,0,1.4
37.4256667,-119.0223333,0.86,1.08
51.2215,179.0698,26.62,3.2
33.3075,-115.6803333,8.01,1.26
58.9164,-152.3078,70.6,2.7
32.953,-115.7588333,3.28,2.61
38.8381667,-122.8173333,0.54,1.13
38.8110008,-122.8148346,1.46,0.89
32.954,-115.7605,2.71,2.25
51.6948,176.9222,41.3,3
32.9583333,-115.7605,3.2,4.03
33.4743333,-116.4188333,14.13,1.03
38.8601,142.0495,35,4.4
36.8116667,-121.3355,7.11,0.78
15.5237,-93.7803,75.27,4.1
19.4295,-155.3248333,6.445,1.22
19.6471667,-155.3,35.697,1.82
51.5424,-177.501,61.7,1.5
51.392,179.8712,48.8,2.2
36.0848333,-117.6031667,1.34,0.59
49.3898333,-120.486,-0.53,2.15
47.6913333,-120.3411667,3.7,0.31
28.4982,130.6055,15.16,4.9
62.2259,-149.2353,20,1.1
-6.5175,129.0121,207.54,4.6
35.0752,-97.572,5.83,3.1
38.8474998,-122.805336,0.65,0.9
61.1246,-147.5133,0,1.7
36.087,-117.5993333,1.31,1.1
36.0853333,-117.6021667,1.47,1.03
34.4311667,-117.9161667,8.42,0.54
38.7966667,-122.7775,-0.83,1.47
38.7956667,-122.7831667,-0.24,0.79
36.0835,-117.6038333,1.1,0.88
55.6903,-158.4671,46.2,2.8
40.4156667,-121.4605,8.86,0.7
-10.5865,163.9956,10,4.7
59.8557,-152.9248,102.1,1.4
39.2253333,-120.4878333,-1.52,1.89
58.2028,-154.9712,7.8,1.6
33.7035,-116.7296667,17.81,1.95
38.81,-122.8131667,2.07,1.78
47.1668333,-123.7083333,35.24,3.5
39.4347,-119.7375,6.7,3.1
60.5523,-143.3074,11.4,0.6
59.852,-153.2777,131.2,2.9
35.9906667,-120.554,3.36,0.37
32.9171667,-115.5353333,8.14,1.37
32.9163333,-115.5343333,7.72,1.36
46.195,-122.196,7.87,0.34
46.9009,147.689,313.51,4.1
47.2901667,-114.6455,9.16,0.63
61.3004,-152.4329,1.1,1.7
61.3831,-147.8867,28.3,0.9
39.433,-119.7415,6.7,2
19.3376667,-155.135,5.792,1.51
62.2866,-150.5746,64.9,1.7
34.0238333,-117.2205,17.01,0.92
59.3207,-153.5901,112.1,1.7
39.4303,-119.7421,6.1,1.6
51.6008,-178.0545,5.4,2.1
39.4291,-119.7372,5.2,1.5
37.4163333,-119.0198333,3.96,1.06
33.386,-116.3393333,7.34,0.93
37.0765,-121.1186667,5.91,0.59
19.284,-155.3875,2.625,1.98
19.2831667,-155.3886667,2.625,0.98
19.2843333,-155.3878333,3.235,1.09
19.2888333,-155.3856667,3.647,0.92
59.9556,-153.214,124.2,1.7
38.8346672,-122.8101654,1.67,0.56
19.1035,-64.3462,24,2.2
37.7895,-121.9641667,7.98,1.6
-20.1559,67.2808,10,4.9
19.3886667,-155.2501667,2.366,1.21
19.3876667,-155.2488333,2.356,1.84
33.9651667,-117.7463333,13.36,1
36.564,-121.0993333,8.47,1.16
35.8793333,-83.6345,19.07,1.97
60.5472,-143.2838,8.3,0.9
64.4042,-149.665,26.4,0.5
38.8315,-122.803,1.75,0.25
38.7097,-119.5738,12.8,1.4
38.7111,-119.5713,13.1,1.3
40.4053333,-121.4636667,7.15,1.12
45.1058333,-114.5968333,22.29,1.93
40.4043333,-121.4636667,7.28,1.65
39.4259,-119.7478,4.4,0.8
33.5336667,-116.6991667,4.24,1.91
38.8040009,-122.800499,0.68,1.11
51.4985,-174.8866,25.2,1.4
57.9615,-154.9819,80.6,1.9
65.7434,-155.1608,8.7,2.3
36.0085,-117.805,1.59,0.61
34.1435,-117.5875,9.16,0.75
63.338,-151.1841,16.8,1.8
37.8368333,-122.5813333,3.24,0.74
38.812,-122.8236667,2.03,0.26
60.5418,-152.4025,102.5,1.6
-8.194,117.8145,21,5.6
52.4189,-170.46,63.3,2.9
17.7835,-68.5999,80,3.1
60.3336,-152.7229,112.1,1.7
18.4798,145.5728,207.2,4.6
61.5675,-150.8162,63.9,1.7
38.4373,-118.3015,3.8,1.7
38.429,-118.3008,3.5,0.2
38.6958,-119.5813,7.7,1.3
38.4206,-118.2981,3.2,0.3
53.4756,-165.1874,51.8,2.6
20.4128333,-155.6205,5.045,1.9
33.4855,-116.4148333,10.36,0.58
52.5292,-176.2105,235.8,2.6
